849,2.8892,48.5694, 6.26,G,,
854,2.9043,52.7625, 3.95,G,,
855,2.8952,38.3375, 5.33,F,,
856,2.8866,16.4833, 6.31,F,,
860,2.9325,61.5211, 5.59,F,,
861,2.9402,64.3325, 6.24,K,,
864,2.9474,51.2608, 6.22,K,,
865,2.9426,47.1639, 6.02,K,,
867,2.9301,18.3317, 5.91,M,,
869,2.9406,18.0231, 5.63,F,,
870,2.9372,8.3817, 5.97,F,,
873,2.9548,31.9342, 5.11,B,,
876,2.9673,38.6150, 6.04,K,,
877,2.9513,4.5011, 6.11,M,,
878,2.9681,20.6686, 5.80,F,,
879,2.9794,39.6628, 4.70,A,,
881,3.1022,79.4186, 5.49,M,,
882,2.9844,35.1831, 4.93,K,,
885,2.9972,47.2208, 5.47,G,,
886,2.9944,41.0331, 5.89,K,,
887,2.9869,21.3403, 4.63,A,,
888,2.9869,21.3403, 4.63,A,,
890,3.0145,52.3517, 5.28,B,,
891,3.0148,52.3522, 6.74,B,,
894,3.0033,38.1317, 6.11,B,,
896,2.9952,8.9075, 4.70,B,,
902,3.0122,10.8703, 5.95,K,,
905,3.0317,26.4622, 5.90,A,,
906,3.1952,81.4706, 5.95,A,,
908,3.0312,5.3361, 6.25,K,,
910,3.0396,4.3528, 5.61,B,,
911,3.0380,4.0897, 2.53,M,,
915,3.0799,53.5064, 2.93,G,,
916,3.0584,28.2697, 6.36,F,,
918,3.0923,56.7058, 4.76,G,,
920,3.0944,56.0686, 6.11,G,,
921,3.0863,38.8403, 3.39,M,,
922,3.1219,64.0578, 5.89,B,,
923,3.0891,40.5825, 6.05,K,,
924,3.0780,15.8561, 6.49,K,,
926,3.0773,1.8636, 6.05,K,,
927,3.0908,25.2553, 6.8 ,B,,
928,3.0908,25.2553, 7.0 ,B,,
930,3.1344,52.2133, 6.31,B,,
931,3.1066,13.1872, 5.62,K,,
932,3.1990,74.3936, 4.87,A,,
933,3.1298,47.3083, 6.41,A,,
936,3.1361,40.9556, 2.12,B,,
937,3.1511,49.6133, 4.05,G,,
938,3.1238,17.8800, 6.11,B,,
940,3.1392,18.7950, 6.27,M,,
941,3.1583,44.8572, 3.80,K,,
942,3.1441,8.4708, 6.28,G,,
944,3.1602,29.0769, 5.72,B,,
945,3.1691,27.8200, 6.42,A,,
946,3.1742,26.8964, 6.02,K,,
947,3.1882,39.6117, 4.63,K,,
948,3.1775,11.8725, 5.98,B,,
949,3.2073,47.7258, 6.33,K,,
950,3.2027,42.3761, 6.15,B,,
951,3.1938,19.7267, 4.35,K,,
952,3.1894,13.0478, 6.12,K,,
954,3.2039,27.2569, 5.79,B,,
956,3.2233,48.1769, 5.90,G,,
958,3.2073,6.6608, 5.56,K,,
961,3.3388,77.7347, 5.45,A,,
964,3.2633,57.1408, 5.79,A,,
965,3.5389,84.9111, 5.61,G,,
966,3.2491,42.5039, 6.07,K,,
967,3.2921,65.6586, 6.36,A,,
969,3.2701,50.9378, 5.03,G,,
971,3.2557,30.5567, 5.52,A,,
972,3.2484,21.0444, 4.89,A,,
973,3.2680,45.3458, 6.16,M,,
975,3.2631,32.8564, 6.31,F,,
976,3.2672,34.6886, 6.25,A,,
978,3.2764,32.1836, 6.06,G,,
979,3.2865,40.4833, 6.45,B,,
982,3.2965,44.0250, 5.47,B,,
985,3.3332,65.6522, 4.84,B,,
986,3.2961,39.2833, 5.96,A,,
987,3.3105,50.2222, 5.15,B,,
989,3.3188,50.0950, 5.03,B,,
991,3.3122,34.2228, 4.82,K,,
995,3.3322,27.0711, 5.90,G,,
999,3.3390,29.0483, 4.47,K,,
1000,3.3404,25.6628, 6.12,K,,
1001,3.3646,49.0708, 5.93,F,,
1002,3.3574,43.3294, 4.95,A,,
1005,3.3538,21.1469, 5.28,B,,
1009,3.4112,64.5861, 5.23,M,,
1011,3.3870,49.2133, 5.29,B,,
1012,3.3700,27.6075, 5.52,G,,
1015,3.3792,20.7419, 5.09,K,,
1017,3.4054,49.8611, 1.79,F,,
1019,3.4082,33.5358, 5.61,A,,
1020,3.4301,53.9217, 6.51,A,,
1022,3.4051,24.7242, 5.50,K,,
1026,3.4193,41.2572, 6.51,A,,
1027,3.4072,20.8036, 6.08,A,,
1028,3.4028,12.6294, 6.04,K,,
1029,3.4326,49.1208, 6.09,B,,
1030,3.4136,9.0289, 3.60,G,,
1032,3.5054,71.8639, 6.32,M,,
1033,3.4732,60.2556, 6.49,B,,
1034,3.4675,49.0628, 4.98,B,,
1035,3.4845,59.9403, 4.21,B,,
1036,3.4509,18.7564, 6.57,A,,
1037,3.4812,49.8483, 5.58,B,,
1038,3.4528,9.7328, 3.74,B,,
1039,3.4552,12.7350, 6.28,A,,
1040,3.4986,58.8786, 4.54,A,,
