1,0.0449,82.9732, 7.2,A,,
2,0.0464,80.2824, 7.7,F,,
3,0.0546,82.6566, 9.2,A,,
4,0.0552,80.4847, 9.3,A,,
5,0.0583,80.7378, 9.1,A,,
6,0.0623,86.3725, 9.3,F,,
7,0.0682,85.2493, 9.2,A,,
8,0.0726,84.4729, 9.4,A,,
9,0.0784,82.8803, 9.5,A,,
10,0.0787,83.6570, 9.4,A,,
11,0.0876,82.6967, 9.5,A,,
12,0.0946,82.3542, 9.5,A,,
13,0.0957,81.0707, 8.8,A,,
14,0.1030,87.8896, 8.8,K,,
15,0.1089,85.6534, 9.5,G,,
16,0.1150,82.6981, 9.5,A,,
17,0.1184,85.4050, 8.2,A,,
18,0.1195,80.7295, 9.2,A,,
19,0.1222,84.4199, 9.5,A,,
20,0.1289,84.6034, 9.5,A,,
21,0.1316,85.7622, 9.4,K,,
22,0.1476,86.7877, 9.2,F,,
23,0.1579,80.4125, 9.3,A,,
24,0.1678,86.0232, 9.5,F,,
25,0.1649,80.4314, 9.2,A,,
26,0.1681,84.1520, 8.5,F,,
27,0.1745,82.7250, 9.5,A,,
28,0.1864,83.0637, 9.3,A,,
29,0.1987,81.9811, 9.5,A,,
30,0.1987,80.2940, 9.3,A,,
31,0.2088,84.5255, 9.5,A,,
32,0.2074,83.1957, 8.9,A,,
33,0.2155,84.9648, 9.5,A,,
34,0.2196,84.0440, 9.2,F,,
35,0.2166,82.0233, 9.5,A,,
36,0.2682,88.4013, 9.0,A,,
37,0.2431,80.4821, 9.1,A,,
38,0.2689,86.7264, 9.0,G,,
39,0.2787,87.4906, 9.4,F,,
40,0.2633,83.3912, 9.0,A,,
41,0.2749,86.6720, 8.8,K,,
42,0.2685,83.3704, 8.8,A,,
43,0.2841,84.9552, 7.9,A,,
44,0.2812,81.6634, 8.8,K,,
45,0.3053,87.3562, 9.2,K,,
46,0.3002,83.9425, 9.5,A,,
47,0.3111,85.1875, 9.2,A,,
48,0.3069,83.3677, 8.6,A,,
49,0.5258,89.6648, 9.5,G,,
50,0.3217,81.4467, 9.0,F,,
51,0.3310,80.4746, 9.0,A,,
52,0.3383,81.8055, 9.3,A,,
53,0.3501,83.0298, 9.5,A,,
54,0.3524,80.6938, 9.0,A,,
55,0.3684,85.6675, 9.5,K,,
56,0.3861,83.1457, 9.5,A,,
57,0.3898,82.8166, 9.4,A,,
58,0.3935,81.1804, 9.0,A,,
59,0.4378,88.0393, 9.3,G,,
60,0.4165,84.7541, 9.4,A,,
61,0.4141,83.6177, 9.5,A,,
62,0.4178,80.8811, 9.2,A,,
63,0.4181,80.6445, 9.5,A,,
64,0.4343,86.0349, 9.5,K,,
65,0.4303,82.8603, 9.4,A,,
66,0.4473,85.6423, 9.5,G,,
67,0.4370,81.9964, 9.5,A,,
68,0.4401,82.2240, 9.5,A,,
69,0.4432,82.9723, 9.4,A,,
70,0.4553,82.6994, 9.5,A,,
71,0.4788,86.8878, 9.5,F,,
72,0.4565,80.3702, 9.1,A,,
73,0.4936,87.3745, 9.5,G,,
74,0.4701,84.2734, 9.5,A,,
75,0.6627,89.4444, 8.8,G,,
76,0.4963,86.0020, 9.5,G,,
77,0.5069,86.9801, 9.5,F,,
78,0.4861,81.8804, 9.5,A,,
79,0.4942,82.6737, 9.4,A,,
80,0.5010,84.1401, 9.5,A,,
81,0.5183,85.0264, 9.5,A,,
82,0.5139,81.3752, 7.9,A,,
83,0.5240,82.5948, 9.5,A,,
84,0.5369,82.9124, 9.5,A,,
86,0.5751,85.0454, 9.5,A,,
87,0.5647,81.7708, 9.5,A,,
88,0.5879,86.1085, 9.3,G,,
89,0.5751,83.5264, 9.5,A,,
90,0.5952,86.3180, 8.3,G,,
91,0.5846,84.9886, 9.0,G,,
92,0.6124,86.7084, 9.0,K,,
93,0.5930,83.6318, 8.3,A,,
95,0.6012,83.0934, 9.1,A,,
96,0.6508,87.7054, 9.5,K,,
97,0.6638,87.7967, 8.8,F,,
98,0.6189,84.2266, 9.5,A,,
99,0.6252,85.0923, 8.5,K,,
100,0.6202,82.1279, 9.5,A,,
101,0.6464,85.9688, 8.8,A,,
102,0.6372,84.6748, 7.8,F,,
103,0.6598,84.7475, 9.0,F,,
104,0.6674,84.7520, 9.2,F,,
105,0.6599,82.1938, 9.5,A,,
